cluster,state,region,source,uor,lat,lng,military,incorporated,timezone,ranking,zips,id,wealth,density,literacy,employment,mortality,agriculture
31049,Nebraska,Deuel,polygon,U,41.061,-102.0745,FALSE,TRUE,America/Denver,3,69122,1840011731,a:poor,dense,highly educated,low employment,low mortality,good agriculture
31051,Nebraska,Dixon,polygon,U,42.6901,-96.9807,FALSE,TRUE,America/Chicago,3,68751,1840011098,c:rich,dense,moderately educated,high employment,high mortality,good agriculture
31053,Nebraska,Dodge,polygon,U,41.416,-96.5021,FALSE,TRUE,America/Chicago,3,68025,1840011457,c:rich,highly dense,moderately educated,high employment,high mortality,low agriculture
31055,Nebraska,Douglas,polygon,U,41.239,-96.3526,FALSE,FALSE,America/Chicago,3,68069,1840024170,c:rich,moderately dense,highly educated,high employment,high mortality,low agriculture
31057,Nebraska,Dundy,polygon,U,40.1143,-101.4045,FALSE,FALSE,America/Denver,3,69037,1840024326,b:middle,moderately dense,highly educated,medium employment,medium mortality,best
31059,Nebraska,Fillmore,polygon,U,40.4149,-97.5871,FALSE,TRUE,America/Chicago,3,68444,1840012054,c:rich,moderately dense,highly educated,high employment,high mortality,best
31061,Nebraska,Franklin,polygon,U,40.0966,-98.9514,FALSE,TRUE,America/Chicago,3,68939,1840003710,a:poor,dense,highly educated,low employment,low mortality,low agriculture
31063,Nebraska,Frontier,polygon,U,40.6335,-100.5112,FALSE,TRUE,America/Chicago,3,69025,1840007213,a:poor,dense,highly educated,low employment,low mortality,low agriculture
31065,Nebraska,Furnas,polygon,U,40.2776,-99.7763,FALSE,TRUE,America/Chicago,3,68936,1840012277,b:middle,dense,highly educated,medium employment,medium mortality,best
31067,Nebraska,Gage,polygon,U,40.2849,-96.534,FALSE,TRUE,America/Chicago,3,68357,1840012163,c:rich,highly dense,highly educated,high employment,high mortality,best
31069,Nebraska,Garden,polygon,U,41.4081,-102.3453,FALSE,TRUE,America/Denver,3,69154 69190,1840009196,a:poor,highly dense,highly educated,low employment,low mortality,good agriculture
31071,Nebraska,Garfield,polygon,U,41.78,-99.1341,FALSE,TRUE,America/Chicago,3,68823,1840007037,a:poor,highly dense,highly educated,low employment,low mortality,low agriculture
31073,Nebraska,Gosper,polygon,U,40.5733,-99.7409,FALSE,TRUE,America/Chicago,3,68976,1840012043,b:middle,moderately dense,highly educated,medium employment,medium mortality,best
31075,Nebraska,Grant,polygon,U,42.0005,-101.7622,FALSE,TRUE,America/Denver,3,69350,1840011358,a:poor,moderately dense,highly educated,low employment,low mortality,best
31077,Nebraska,Greeley,polygon,U,41.5484,-98.5305,FALSE,TRUE,America/Chicago,3,68842,1840073804,a:poor,dense,highly educated,low employment,low mortality,good agriculture
31079,Nebraska,Hall,polygon,U,41.0046,-98.6007,FALSE,TRUE,America/Chicago,3,68824,1840010330,c:rich,dense,moderately educated,high employment,high mortality,low agriculture
31081,Nebraska,Hamilton,polygon,U,40.8812,-97.8875,FALSE,TRUE,America/Chicago,3,68843,1840011732,b:middle,highly dense,highly educated,medium employment,medium mortality,best
31083,Nebraska,Harlan,polygon,U,40.1036,-99.3655,FALSE,TRUE,America/Chicago,3,68920,1840001384,a:poor,highly dense,highly educated,low employment,low mortality,best
31085,Nebraska,Hayes,polygon,U,40.3845,-101.2346,FALSE,TRUE,America/Chicago,3,69040 69045,1840012044,a:poor,moderately dense,highly educated,medium employment,low mortality,good agriculture
31087,Nebraska,Hitchcock,polygon,U,40.2284,-100.8351,FALSE,TRUE,America/Chicago,3,69024,1840012295,a:poor,dense,highly educated,low employment,low mortality,best
31089,Nebraska,Holt,polygon,U,42.3819,-98.5298,FALSE,TRUE,America/Chicago,3,68742,1840011044,c:rich,dense,highly educated,high employment,high mortality,low agriculture
31093,Nebraska,Howard,polygon,U,41.2156,-98.628,FALSE,TRUE,America/Chicago,3,68838,1840011664,b:middle,dense,highly educated,medium employment,medium mortality,good agriculture
31095,Nebraska,Jefferson,polygon,U,40.3217,-97.2983,FALSE,TRUE,America/Chicago,3,68338,1840012286,b:middle,highly dense,highly educated,medium employment,high mortality,best
31097,Nebraska,Johnson,polygon,U,40.5104,-96.1617,FALSE,TRUE,America/Chicago,3,68329,1840012167,b:middle,highly dense,moderately educated,medium employment,medium mortality,low agriculture
31099,Nebraska,Kearney,polygon,U,40.4981,-98.9671,FALSE,TRUE,America/Chicago,3,68959,1840008337,a:poor,highly dense,highly educated,low employment,low mortality,best
31101,Nebraska,Keith,polygon,U,41.1316,-101.5853,FALSE,FALSE,America/Denver,3,69153,1840024163,c:rich,moderately dense,highly educated,high employment,high mortality,best
31103,Nebraska,Keya Paha,polygon,U,42.8249,-99.7475,FALSE,TRUE,America/Chicago,3,68778,1840011037,a:poor,moderately dense,moderately educated,low employment,low mortality,good agriculture
31105,Nebraska,Kimball,polygon,U,41.2342,-103.4867,FALSE,TRUE,America/Denver,3,69133,1840011656,b:middle,highly dense,highly educated,medium employment,medium mortality,good agriculture
31107,Nebraska,Knox,polygon,U,42.8386,-97.8495,FALSE,TRUE,America/Chicago,3,68760,1840011063,b:middle,dense,highly educated,medium employment,medium mortality,best
31109,Nebraska,Lancaster,polygon,U,40.6818,-96.5039,FALSE,TRUE,America/Chicago,3,68317,1840011844,c:rich,highly dense,highly educated,high employment,high mortality,best
31111,Nebraska,Lincoln,polygon,U,40.7539,-100.7319,FALSE,TRUE,America/Chicago,3,69170,1840011653,c:rich,moderately dense,highly educated,high employment,high mortality,best
31113,Nebraska,Logan,polygon,U,41.4697,-100.4583,FALSE,TRUE,America/Chicago,3,69163,1840011473,b:middle,moderately dense,highly educated,medium employment,medium mortality,low agriculture
31115,Nebraska,Loup,polygon,U,41.7696,-99.3814,FALSE,TRUE,America/Chicago,3,68879,1840011370,a:poor,dense,highly educated,low employment,low mortality,good agriculture
31119,Nebraska,Madison,polygon,U,42.0328,-97.4209,FALSE,TRUE,America/Chicago,3,68701 68702,1840008136,a:poor,highly dense,moderately educated,low employment,low mortality,good agriculture
31121,Nebraska,Merrick,polygon,U,41.1667,-98.1389,FALSE,FALSE,America/Chicago,3,68816,1840024167,c:rich,moderately dense,highly educated,high employment,high mortality,best
31123,Nebraska,Morrill,polygon,U,41.6639,-103.0962,FALSE,TRUE,America/Denver,3,69336,1840004795,a:poor,highly dense,moderately educated,low employment,low mortality,best
31127,Nebraska,Nemaha,polygon,U,40.4787,-95.7313,FALSE,TRUE,America/Chicago,3,68421,1840009427,b:middle,highly dense,highly educated,low employment,low mortality,best
31129,Nebraska,Nuckolls,polygon,U,40.1642,-97.9738,FALSE,TRUE,America/Chicago,3,68961,1840012272,c:rich,moderately dense,highly educated,high employment,high mortality,best
31131,Nebraska,Otoe,polygon,U,40.6762,-95.8613,FALSE,TRUE,America/Chicago,3,68410,1840008324,a:poor,highly dense,highly educated,low employment,low mortality,best
31133,Nebraska,Pawnee,polygon,U,40.2428,-96.4074,FALSE,TRUE,America/Chicago,3,68380,1840012338,b:middle,dense,highly educated,medium employment,high mortality,good agriculture
31135,Nebraska,Perkins,polygon,U,40.8444,-101.7256,FALSE,TRUE,America/Denver,3,69140,1840008289,a:poor,highly dense,highly educated,low employment,low mortality,best
31137,Nebraska,Phelps,polygon,U,40.5263,-99.6324,FALSE,TRUE,America/Chicago,3,68927,1840012076,b:middle,highly dense,highly educated,medium employment,medium mortality,best
31139,Nebraska,Pierce,polygon,U,42.2747,-97.6651,FALSE,TRUE,America/Chicago,3,68765,1840011186,c:rich,moderately dense,highly educated,high employment,high mortality,low agriculture
31141,Nebraska,Platte,polygon,U,41.7004,-97.6938,FALSE,TRUE,America/Chicago,3,68644,1840011450,c:rich,dense,highly educated,high employment,high mortality,good agriculture
31143,Nebraska,Polk,polygon,U,41.116,-97.5911,FALSE,TRUE,America/Chicago,3,68666,1840009311,a:poor,highly dense,highly educated,low employment,low mortality,best
31147,Nebraska,Richardson,polygon,U,40.2322,-95.7735,FALSE,TRUE,America/Chicago,3,68442,1840012348,b:middle,dense,highly educated,medium employment,high mortality,best
31149,Nebraska,Rock,polygon,U,42.5828,-99.5366,FALSE,TRUE,America/Chicago,3,68714,1840006922,a:poor,highly dense,highly educated,low employment,low mortality,best
31151,Nebraska,Saline,polygon,U,40.4809,-96.9646,FALSE,TRUE,America/Chicago,3,68465,1840010390,b:middle,highly dense,moderately educated,low employment,low mortality,good agriculture
31153,Nebraska,Sarpy,polygon,U,41.0718,-95.9255,FALSE,FALSE,America/Chicago,3,68123,1840024198,c:rich,moderately dense,highly educated,high employment,high mortality,good agriculture
31155,Nebraska,Saunders,polygon,U,41.2665,-96.7209,FALSE,TRUE,America/Chicago,3,68040,1840011634,c:rich,dense,highly educated,high employment,high mortality,best
31157,Nebraska,Scotts Bluff,polygon,U,41.9641,-103.9247,FALSE,TRUE,America/Denver,3,69358,1840011396,b:middle,highly dense,moderately educated,medium employment,medium mortality,best
31159,Nebraska,Seward,polygon,U,40.7782,-97.2825,FALSE,TRUE,America/Chicago,3,68313,1840011836,b:middle,dense,highly educated,medium employment,medium mortality,best
31161,Nebraska,Sheridan,polygon,U,42.8064,-102.204,FALSE,TRUE,America/Denver,3,69343,1840008019,a:poor,highly dense,highly educated,low employment,low mortality,best
31163,Nebraska,Sherman,polygon,U,41.1562,-99.1532,FALSE,TRUE,America/Chicago,3,68852,1840011666,a:poor,dense,highly educated,low employment,medium mortality,best
31165,Nebraska,Sioux,polygon,U,42.6879,-103.8826,FALSE,TRUE,America/Denver,3,69346,1840011028,a:poor,dense,highly educated,low employment,low mortality,best
31167,Nebraska,Stanton,polygon,U,41.9471,-97.2172,FALSE,TRUE,America/Chicago,3,68779,1840009192,a:poor,dense,highly educated,low employment,low mortality,best
31169,Nebraska,Thayer,polygon,U,40.2475,-97.3877,FALSE,TRUE,America/Chicago,3,68303,1840010475,b:middle,dense,highly educated,medium employment,medium mortality,best
31173,Nebraska,Thurston,polygon,U,42.0574,-96.5128,FALSE,TRUE,America/Chicago,3,68055,1840011218,b:middle,dense,moderately educated,medium employment,medium mortality,good agriculture
31175,Nebraska,Valley,polygon,U,41.4248,-99.1259,FALSE,TRUE,America/Chicago,3,68815,1840010212,b:middle,dense,highly educated,medium employment,medium mortality,best
31177,Nebraska,Washington,polygon,U,41.4747,-96.2037,FALSE,TRUE,America/Chicago,3,68034,1840011527,c:rich,highly dense,highly educated,high employment,medium mortality,best
31179,Nebraska,Wayne,polygon,U,42.2758,-97.1909,FALSE,TRUE,America/Chicago,3,68723,1840010122,b:middle,highly dense,highly educated,medium employment,medium mortality,low agriculture
31181,Nebraska,Webster,polygon,U,40.0864,-98.5222,FALSE,TRUE,America/Chicago,3,68970,1840009445,a:poor,dense,highly educated,low employment,low mortality,low agriculture
31183,Nebraska,Wheeler,polygon,U,41.7803,-98.6785,FALSE,TRUE,America/Chicago,3,68637,1840011368,a:poor,moderately dense,highly educated,medium employment,low mortality,low agriculture
31185,Nebraska,York,polygon,U,40.7795,-97.8114,FALSE,TRUE,America/Chicago,3,68371,1840007166,b:middle,highly dense,highly educated,medium employment,medium mortality,best
32001,Nevada,Churchill,polygon,U,39.4151,-118.7165,TRUE,TRUE,America/Los_Angeles,3,89406,1840073918,b:middle,moderately dense,moderately educated,medium employment,medium mortality,low agriculture
32003,Nevada,Clark,polygon,U,36.0146,-115.0362,FALSE,TRUE,America/Los_Angeles,2,89044 89052 89002 89074 89015 89014 89011 89012 89009 89077,1840020361,a:poor,highly dense,less educated,low employment,low mortality,best
32005,Nevada,Douglas,polygon,U,38.9609,-119.7688,FALSE,FALSE,America/Los_Angeles,3,89423,1840018826,b:middle,dense,highly educated,medium employment,medium mortality,low agriculture
32007,Nevada,Elko,polygon,U,40.7239,-115.479,FALSE,FALSE,America/Los_Angeles,3,89828,1840024116,c:rich,moderately dense,less educated,high employment,high mortality,low agriculture
32011,Nevada,Eureka,polygon,U,40.4199,-116.5753,FALSE,FALSE,America/Los_Angeles,3,89821,1840024243,c:rich,moderately dense,less educated,medium employment,low mortality,low agriculture
32013,Nevada,Humboldt,polygon,U,41.49,-117.5323,FALSE,FALSE,America/Los_Angeles,3,89426,1840024113,c:rich,moderately dense,less educated,high employment,high mortality,best
32015,Nevada,Lander,polygon,U,39.4978,-117.0741,FALSE,FALSE,America/Los_Angeles,3,89310,1840024245,c:rich,moderately dense,less educated,medium employment,medium mortality,low agriculture
32017,Nevada,Lincoln,polygon,U,37.952,-114.4434,FALSE,FALSE,America/Los_Angeles,3,89043 89034,1840024652,a:poor,moderately dense,moderately educated,low employment,low mortality,best
32019,Nevada,Lyon,polygon,U,39.2639,-119.6356,FALSE,FALSE,America/Los_Angeles,3,89428,1840033764,c:rich,moderately dense,moderately educated,high employment,high mortality,best
32021,Nevada,Mineral,polygon,U,38.6468,-118.7572,FALSE,FALSE,America/Los_Angeles,3,89415,1840024562,b:middle,moderately dense,less educated,low employment,low mortality,low agriculture
32027,Nevada,Pershing,polygon,U,40.4556,-118.2676,FALSE,TRUE,America/Los_Angeles,3,89419,1840033755,b:middle,moderately dense,less educated,medium employment,medium mortality,low agriculture
32033,Nevada,White Pine,polygon,U,38.9157,-115.0643,FALSE,FALSE,America/Los_Angeles,3,89301,1840024358,c:rich,moderately dense,moderately educated,high employment,high mortality,low agriculture
33003,New Hampshire,Carroll,polygon,U,44.0524,-71.1247,FALSE,FALSE,America/New_York,3,03860 03847,1840002222,b:middle,dense,highly educated,medium employment,medium mortality,best
33015,New Hampshire,Rockingham,polygon,U,42.885,-70.8234,FALSE,FALSE,America/New_York,3,3874,1840026176,c:rich,dense,highly educated,high employment,high mortality,good agriculture
33019,New Hampshire,Sullivan,polygon,U,43.379,-72.3368,FALSE,TRUE,America/New_York,3,3743,1840002805,a:poor,moderately dense,highly educated,low employment,low mortality,best
34005,New Jersey,Burlington,polygon,U,39.9016,-74.9297,FALSE,FALSE,America/New_York,3,8053,1840005522,c:rich,highly dense,moderately educated,medium employment,medium mortality,low agriculture
34007,New Jersey,Camden,polygon,U,39.8969,-75.089,FALSE,TRUE,America/New_York,2,8106,1840033220,c:rich,highly dense,less educated,high employment,high mortality,low agriculture
34011,New Jersey,Cumberland,polygon,U,39.3265,-75.0306,FALSE,FALSE,America/New_York,3,8332,1840005752,b:middle,highly dense,less educated,medium employment,medium mortality,good agriculture
34013,New Jersey,Essex,polygon,U,40.8428,-74.2014,FALSE,FALSE,America/New_York,3,7043,1840024255,c:rich,highly dense,less educated,high employment,medium mortality,low agriculture
34015,New Jersey,Gloucester,polygon,U,39.7458,-75.3117,FALSE,TRUE,America/New_York,3,8085,1840001524,c:rich,highly dense,moderately educated,high employment,high mortality,low agriculture
34019,New Jersey,Hunterdon,polygon,U,40.6159,-74.772,FALSE,TRUE,America/New_York,3,08833 08889,1840033442,c:rich,highly dense,highly educated,high employment,medium mortality,low agriculture
34021,New Jersey,Mercer,polygon,U,40.2236,-74.7641,FALSE,TRUE,America/New_York,2,08638 08611 08618 08629 08609 08608 08601 08603 08604 08605 08607 08625 08645 08646 08647 08666 08695,1840001383,a:poor,highly dense,less educated,low employment,low mortality,best
34023,New Jersey,Middlesex,polygon,U,40.4489,-74.2495,FALSE,FALSE,America/New_York,3,08879 07721 07735,1840005420,c:rich,highly dense,less educated,high employment,high mortality,low agriculture
34025,New Jersey,Monmouth,polygon,U,40.2324,-74.2943,FALSE,FALSE,America/New_York,3,7728,1840005454,c:rich,highly dense,moderately educated,medium employment,medium mortality,low agriculture
34027,New Jersey,Morris,polygon,U,40.7966,-74.4772,FALSE,TRUE,America/New_York,2,07960 07963,1840003577,c:rich,highly dense,moderately educated,medium employment,medium mortality,good agriculture
34033,New Jersey,Salem,polygon,U,39.6503,-75.3251,FALSE,TRUE,America/New_York,3,8098,1840001531,b:middle,highly dense,moderately educated,low employment,medium mortality,good agriculture
34035,New Jersey,Somerset,polygon,U,40.5361,-74.5745,FALSE,FALSE,America/New_York,3,08873 08890,1840024282,c:rich,moderately dense,moderately educated,high employment,high mortality,good agriculture
34037,New Jersey,Sussex,polygon,U,41.1874,-74.5015,FALSE,TRUE,America/New_York,3,7462,1840039977,c:rich,dense,highly educated,high employment,high mortality,best
